ID,Frequency (GHz),W1 (mm),L1 (mm),D1 (mm),W2 (mm),L2 (mm),S1,S2
12802,4.8609,0.6304,17.3568,0.1412,1.6988,13.705,37.86458,426.9815
12803,2.8082,1.9738,5.4344,1.9146,1.1295,1.8826,3.8471627,-13.9038
12804,4.1213,1.124,16.2183,1.8338,4.0954,7.8804,117.57585,1014.9071
12805,2.3627,1.5841,13.631,1.5004,4.8106,0.575,136.35301,1128.2284
12806,1.2486,2.8542,13.7445,1.1704,0.6904,14.2166,33.596443,339.01352
12807,0.6871,2.2112,8.7667,1.092,4.4975,10.5968,114.748314,874.9424
12808,4.8405,4.6082,10.4312,0.5987,3.2663,5.2623,70.77702,606.1789
12809,3.4943,0.163,11.8839,1.9409,0.9603,19.6086,60.815876,484.46136
12810,4.0378,4.5414,9.4172,0.4924,4.1182,4.6236,96.81195,773.0069
12811,3.8708,2.2487,6.8748,0.4843,4.8874,4.8752,120.661964,889.6173
12812,1.6729,4.6101,17.5426,1.1675,3.2326,5.4833,80.57259,767.69366
12813,3.3685,0.4363,6.6578,0.6669,2.2204,8.0145,32.395794,271.62067
12814,2.7298,3.8957,2.3616,0.8247,0.9406,19.2922,20.27977,64.63076
12815,2.7922,2.3832,19.512,0.4425,1.8554,17.5241,49.950027,517.84674
12816,4.068,1.3301,4.4521,1.969,0.1727,10.1247,30.318647,217.76167
12817,1.0413,1.7574,5.0998,1.7378,2.7863,17.2615,42.63876,235.102
12818,4.9598,4.4242,13.4598,1.244,0.21,7.6838,6.478852,110.914
12819,3.6029,4.1136,10.2505,1.9692,4.4415,0.8573,118.403534,941.0766
12820,0.8113,1.3,19.9915,0.7747,3.2659,14.1959,81.08752,757.5734
12821,4.8877,3.4309,7.9285,1.7293,3.83,4.192,97.579056,754.4047
12822,4.5192,0.2602,12.8058,0.6214,1.8568,10.2642,30.50645,326.9242
12823,3.3422,3.1393,18.2362,1.7905,0.8121,11.6275,28.576103,359.72052
12824,4.4835,4.0968,5.2455,1.5745,2.9123,8.612,59.38584,434.24652
12825,4.9308,3.9721,17.9833,1.7915,1.6443,17.9544,48.639206,476.2763
12826,1.8573,2.6301,12.4796,1.5185,2.1753,6.4768,44.99465,444.08478
12827,4.3173,4.5629,16.3604,0.6626,4.5785,19.9022,104.24205,836.8128
12828,1.3879,1.2952,16.758,0.235,0.4237,18.3039,66.94473,590.1502
12829,0.8515,4.9385,17.6009,0.7746,3.294,15.3293,75.18063,675.7612
12830,1.0091,3.2798,11.6063,0.6629,1.962,16.6434,37.06037,336.13623
12831,2.0468,2.3322,14.9072,1.2907,3.6067,15.6838,87.05284,733.9555
12832,0.9295,4.045,2.0013,1.3475,4.3449,18.4523,69.72675,316.67072
12833,1.258,4.494,16.3074,0.4524,3.6542,12.1136,87.31636,771.5904
12834,4.9137,4.5755,9.1349,0.7167,1.9838,2.2514,19.618507,195.67679
12835,0.635,0.6595,16.6063,1.6054,2.32,9.2797,56.397617,563.6904
12836,4.1265,3.7258,16.3145,1.6248,3.4646,12.5356,89.78787,785.896
12837,3.4771,1.6861,18.8264,1.6571,3.5172,16.1784,89.599106,788.60504
12838,1.317,3.1005,15.8691,1.997,1.6253,19.6744,49.465187,456.52472
12839,3.73,2.7747,8.0985,0.7665,2.209,18.4876,32.373657,232.86115
12840,1.854,3.2039,7.0987,0.7488,1.3932,1.1026,2.7614346,-1.6887885
12841,2.7226,2.669,13.991,1.4235,2.036,18.3539,46.98599,418.9505
12842,1.0158,2.2254,8.0984,0.5569,1.9668,16.8399,29.149185,232.02583
12843,0.6161,4.3345,4.0285,1.2787,1.5719,7.1601,9.663189,55.4529
12844,3.8256,1.8232,11.2991,1.0809,4.5056,13.4415,114.945694,902.142
12845,4.9618,0.672,9.1048,2.0,0.4315,15.7999,52.42652,406.83606
12846,3.1825,3.9932,8.6969,0.1566,1.8531,4.6559,13.143496,144.51888
12847,3.6002,0.4487,6.6667,0.8744,4.1589,6.589,103.49173,770.9795
12848,0.6699,1.8278,14.4396,0.8376,1.6116,18.181,42.364265,404.98303
12849,1.3501,1.5542,16.3285,1.1073,3.0366,15.691,71.11934,636.64886
12850,2.8272,2.6338,5.5642,0.2958,1.2023,3.2759,1.9750291,-13.666561
12851,4.2412,3.3765,7.6853,0.3536,2.3265,7.3683,32.993793,289.26456
12852,1.3134,3.19,9.2304,0.9892,4.4681,0.9899,111.76668,871.3323
12853,4.9026,1.3797,19.7271,1.4361,1.4308,5.7074,24.930977,346.15027
12854,4.5597,2.3717,7.7773,0.9291,0.5189,19.3599,52.855713,368.60095
12855,1.017,0.2706,11.6772,0.3195,1.2232,13.2294,23.056372,248.86134
12856,0.6585,3.9274,9.0234,1.8388,3.0689,11.5368,72.65706,581.6745
12857,3.2752,0.7751,1.3269,1.4031,1.4,11.3353,5.2973704,-36.40176
12858,4.1144,0.2909,16.9144,0.5975,0.5795,1.6941,-7.671656,23.336912
12859,1.2814,0.8877,19.8099,1.0206,2.4061,1.7205,47.54371,535.6928
12860,3.8325,2.9122,4.8676,1.985,2.0074,12.6854,28.454468,185.73692
12861,3.0336,4.6569,15.5746,0.4371,3.1234,3.3857,67.59356,654.38226
12862,2.3155,1.7641,3.1727,1.6888,3.7405,0.8218,84.6494,557.95026
12863,3.4551,1.7294,6.0416,1.2001,1.6377,10.7951,15.919174,134.63399
12864,3.9721,1.8185,15.568,1.3692,4.8537,12.6488,133.8128,1098.9645
12865,3.4782,4.1091,6.6621,1.2458,2.0576,3.8609,26.922974,224.57594
12866,3.2326,0.24,6.2889,1.2686,2.8161,19.6175,43.26368,242.61688
12867,4.2781,2.6236,9.2792,0.995,0.2477,10.9637,20.178238,178.35207
12868,1.7408,2.1829,7.3026,1.4216,0.7137,4.2475,1.1424012,12.162997
12869,3.9311,2.7444,12.2542,1.9888,1.3794,18.198,40.27168,357.67053
12870,0.731,4.8386,1.8552,0.7285,3.2264,15.0505,40.00512,151.08287
12871,1.578,2.9641,15.6374,0.2437,0.1881,9.6777,19.093657,215.97823
12872,3.8799,1.8242,2.9994,1.1423,2.2747,2.969,28.502914,149.98596
12873,3.7612,1.2073,12.4415,0.245,3.1275,14.2,64.8573,559.61383
12874,2.5356,0.4691,3.5356,0.7615,3.5409,13.4948,65.84892,407.94235
12875,4.7198,2.5287,4.8044,1.8054,4.7811,10.9012,118.75708,812.83185
12876,4.7499,1.1059,12.1243,1.8279,1.5142,1.7329,15.421518,195.02412
12877,3.1139,0.2199,7.6043,1.001,0.1663,5.9849,33.795418,265.7478
12878,3.8114,0.336,15.3901,0.1443,4.8987,10.2286,129.58876,1082.1821
12879,2.3211,1.3988,3.5806,0.3903,2.8267,16.2559,31.894653,137.81044
12880,3.7034,3.2344,10.7417,1.6351,2.3555,5.8234,50.463425,466.6311
12881,3.6512,2.0424,2.7241,0.2006,4.6153,12.2225,91.885796,571.82996
12882,0.7539,3.6972,11.5182,0.6762,2.7095,3.8438,52.129265,489.6758
12883,2.4747,0.2404,1.1903,0.5497,3.684,5.1813,73.10812,441.56543
12884,4.4822,2.8487,2.6432,1.1745,3.5996,18.6952,49.35453,190.78844
12885,3.1735,0.3652,16.1708,0.406,0.2956,7.9834,10.068075,145.89589
12886,2.3876,1.6537,0.8037,0.239,2.538,10.8556,23.728325,57.34752
12887,2.6621,4.233,8.7764,0.7448,1.6064,9.6395,15.318394,170.0504
12888,2.2598,3.8952,6.5668,1.7593,3.9407,14.8782,86.62837,607.17816
12889,2.1228,2.9102,9.631,1.7865,4.5826,13.4356,119.03296,899.3799
12890,0.971,1.0499,13.9032,0.8489,3.1788,2.0967,74.34091,684.95355
12891,2.673,3.208,16.625,1.44,3.8169,12.3717,101.07436,874.8698
12892,3.6426,2.1723,18.2275,1.0983,2.3506,17.5519,56.93109,544.9492
12893,2.6811,3.8288,6.1185,1.3208,4.3814,2.9985,106.37027,776.90204
12894,3.5825,4.8592,7.9299,1.3534,4.6868,2.0939,117.34967,887.1231
12895,0.6012,2.4405,14.9182,1.9217,4.7043,8.2993,135.13501,1121.3628
12896,1.3946,0.4046,18.1781,1.112,3.7685,14.4113,97.72275,861.9393
12897,1.2971,2.8068,19.487,1.8436,1.6364,3.3501,27.998013,377.79745
12898,3.5542,0.3013,7.2961,0.4129,2.1545,19.8723,32.013966,207.10582
12899,2.9318,1.2378,11.1741,1.8897,1.511,15.5519,35.232716,323.839
12900,3.6592,3.1086,5.1713,1.4777,4.6673,17.4541,96.14375,614.071
12901,3.1399,1.0651,18.763,1.5255,1.8185,7.174,39.015076,448.36337
12902,1.3767,4.7802,1.5507,1.7875,0.538,2.7266,61.970764,275.11243
12903,2.4376,2.0727,15.112,1.6087,1.4462,4.1185,19.78619,267.17572
12904,4.8103,1.4058,12.6747,1.9836,0.3654,12.449,34.582527,325.85037
12905,2.6641,3.1749,15.1662,1.3908,0.4616,11.8194,27.670774,307.52734
12906,4.2274,4.477,15.4648,1.0138,4.7977,19.4372,112.5388,888.1268
12907,1.2253,3.95,11.7474,0.6694,1.1206,13.6687,23.60862,257.72693
12908,3.5428,4.2411,8.2899,1.6089,1.2628,19.8601,34.83296,235.25482
12909,3.8858,0.8296,5.656,1.1392,4.9444,5.7045,127.89955,917.8111
12910,4.8165,4.9465,14.5622,0.2568,3.0359,14.8215,61.39161,549.6999
12911,3.0847,1.4743,0.8144,1.0928,0.3102,18.6364,39.715652,181.22437
12912,4.0193,2.0171,10.096,0.9178,2.8026,10.1221,60.12353,517.2742
12913,4.8146,0.7614,19.8375,0.5384,4.1879,1.2398,110.59834,1026.6975
12914,4.492,2.5315,8.6363,1.8686,2.6394,4.0652,60.319794,506.05606
12915,4.0725,2.5953,10.5383,1.8346,3.4899,16.6879,78.88721,607.0231
12916,2.9377,1.276,5.7602,1.0035,1.1915,9.7565,2.042938,26.910414
12917,1.9018,3.9264,4.5168,1.0952,3.7406,14.8272,67.94326,428.15674
12918,3.8698,3.4327,19.1229,0.5553,3.4321,1.0073,79.77372,786.7279
12919,4.6834,3.0999,4.45,1.8303,0.5068,13.5877,19.083832,116.42723
12920,1.548,4.172,10.5655,1.5889,2.2658,9.3859,47.558,430.43646
12921,4.9606,3.5995,3.5801,0.9374,3.8809,10.8251,77.27164,502.48114
12922,2.1,4.2056,0.8808,0.3808,3.5709,3.732,59.917503,333.84067
12923,2.0344,0.3743,19.7345,0.8964,3.3644,2.3402,85.05231,829.71814
12924,1.513,0.6847,16.0484,1.8111,2.2494,6.2988,53.828148,547.78925
12925,4.1812,2.6003,5.6872,0.1876,3.4045,8.138,65.48281,485.37967
12926,3.2054,4.3688,19.8126,1.3594,0.1562,1.4956,-5.4144044,73.82455
12927,0.7512,4.1678,7.1496,0.8469,2.0948,18.1719,26.144484,172.13902
12928,4.1974,2.4755,17.1813,0.5683,4.2511,11.1729,111.02133,962.24396
12929,3.2242,1.4005,8.4842,1.0663,1.0984,19.7893,44.950493,314.8766
12930,2.6312,3.3111,7.8457,1.5227,3.5617,18.1145,67.97673,471.53946
12931,1.261,2.8543,9.6411,0.5782,4.802,9.9313,121.02084,934.9915
12932,1.1845,3.2599,14.2364,1.154,3.3683,18.875,72.87581,594.5227
12933,0.711,1.9042,8.9949,0.6298,0.4997,11.3288,15.950304,147.80916
12934,4.2043,0.5582,10.3504,0.8766,3.5507,1.6699,85.406715,703.335
12935,3.7686,2.0701,8.1611,0.4384,4.2353,16.4667,88.938705,643.5357
12936,4.4054,2.6982,12.9276,0.4377,4.4704,3.5102,114.72121,956.9334
12937,2.3344,0.4193,4.0017,0.5936,1.6199,3.6397,5.67478,-15.508913
12938,4.8366,3.307,8.7583,1.3432,1.4093,12.2914,20.197578,203.95853
12939,3.3641,3.9535,19.4648,1.1141,1.34,4.528,16.59372,279.31372
12940,3.465,2.2454,6.477,0.91,2.2227,12.8161,31.02613,236.8776
12941,1.8948,2.4654,12.0763,1.0883,4.072,13.2967,101.810715,823.0333
12942,4.6627,1.6963,6.6383,0.8001,3.0608,14.4921,54.598602,392.3872
12943,2.7991,2.3942,15.2933,0.2048,4.0915,2.4489,101.28964,901.0989
12944,2.8305,2.4586,11.1524,1.7549,4.6709,17.9106,113.86095,851.0114
12945,2.2852,1.4015,15.7955,0.6861,1.1585,0.8925,-2.5915875,70.13603
12946,2.5868,0.3633,6.9415,0.8753,1.2781,19.6775,37.002167,235.51953
12947,3.8523,4.8891,16.4347,1.357,2.2307,1.0268,39.17868,443.93207
12948,4.8031,0.9455,16.7302,1.5804,2.3708,14.3619,57.625957,549.17395
12949,0.576,0.1889,5.3837,0.2795,2.261,12.7344,25.950855,184.66786
12950,1.5647,1.6025,12.7471,0.7831,0.9017,14.2813,30.171124,304.13477
12951,3.2941,0.241,15.4848,1.8237,4.1912,9.7808,120.543365,1020.9882
12952,2.536,4.3024,5.3717,0.9487,4.6077,11.9132,103.4458,715.88544
12953,0.8073,1.7389,11.4639,0.8125,1.1819,4.4388,1.7827163,80.86068
12954,3.4701,1.9768,6.5726,1.9283,4.7298,0.8252,126.0562,920.5147
12955,4.0974,1.716,12.2898,0.7765,0.4741,14.8082,41.396423,369.7298
12956,3.6432,1.7628,0.9534,0.7491,0.2486,16.8756,40.387962,185.55174
12957,2.9243,0.5742,12.744,1.5672,2.0328,8.1679,42.287674,423.50665
12958,3.4268,3.8206,14.7507,1.3875,1.2401,14.9612,34.112045,363.67578
12959,1.8253,0.3007,0.5786,1.2537,1.6282,11.2182,7.7159276,-41.247913
12960,3.6818,2.8977,4.6193,1.9575,3.764,4.3107,91.30006,645.4969
12961,2.7819,2.5127,3.6597,0.2472,2.5593,12.7561,27.64831,145.90593
12962,3.9755,2.1519,5.4539,1.4059,1.1705,18.1525,25.234097,137.85858
12963,1.0992,3.6286,3.3515,1.7892,2.5825,14.4859,34.614773,166.10402
12964,4.7813,1.6472,8.7172,0.5253,2.4205,17.9618,37.211735,285.36835
12965,3.9746,3.8464,3.0798,0.9187,1.4098,13.8457,4.8006406,-16.242487
12966,3.791,1.9077,14.8439,0.5806,1.7652,6.5479,24.686829,301.59985
12967,4.116,0.8084,19.5867,1.1304,2.9079,2.0155,68.67527,700.3477
12968,2.084,0.8798,16.0645,0.8264,0.8375,14.3683,35.98698,380.292
12969,3.7177,2.0959,10.2167,1.5233,3.9313,18.1081,87.13174,649.02155
12970,1.4945,4.5537,2.2352,1.38,1.8071,9.2027,14.16382,38.459034
12971,4.9129,3.657,10.7924,0.8008,0.8348,12.9502,20.307467,212.85252
12972,1.2169,2.0764,10.8071,1.4282,2.6303,14.9896,54.523693,453.69427
12973,1.3645,0.225,8.4472,0.1552,3.4679,11.4321,73.958084,587.9023
12974,3.5096,2.0698,16.5213,0.7293,4.8729,5.8798,133.76653,1142.7133
12975,1.5113,2.3127,18.7064,1.9257,1.3363,13.852,41.18431,456.66437
12976,2.9379,0.137,14.2993,1.7902,2.4595,10.5556,60.836933,572.0328
12977,4.1916,4.9548,3.8105,1.2699,0.9999,9.992,1.9140557,-4.5790806
12978,4.5442,4.7561,11.3378,0.9449,4.7094,19.871,100.60196,740.6901
12979,1.0305,3.1278,4.6021,1.3378,0.5706,15.5642,24.169912,146.60622
12980,1.2355,1.6819,17.4269,1.5849,3.3545,4.3208,90.92912,848.142
12981,2.6045,3.1495,16.3473,1.7555,4.2662,3.168,120.632645,1059.477
12982,2.5337,3.5337,15.4589,0.8961,1.717,7.8634,28.442617,333.68158
12983,4.7587,1.605,3.6774,1.767,2.0574,19.4682,20.351357,49.81693
12984,2.0757,2.9679,14.7777,0.2473,3.4797,1.8578,77.99835,723.64215
12985,2.9226,3.8209,4.3635,1.9715,4.7059,11.9834,111.61401,745.1469
12986,1.0159,1.2081,13.4869,0.5598,1.1977,18.6288,45.355927,407.3884
12987,4.9434,4.2032,5.4771,1.7962,4.0171,17.566,75.59994,471.76776
12988,2.8775,1.5066,4.0574,0.2334,3.1166,4.7713,53.822342,370.61377
12989,3.7495,1.4977,9.2628,1.4857,1.6325,17.8186,34.550102,277.41092
12990,4.0711,1.3915,16.59,1.0792,2.4889,2.8672,51.946136,540.00824
12991,1.6838,1.4142,7.4949,1.8699,2.6056,7.3582,61.22785,498.4763
12992,3.9466,2.193,18.6051,1.4371,3.5907,19.063,86.15425,737.25555
12993,2.4941,2.0196,12.8866,1.3767,2.8531,0.5971,62.959103,582.7081
12994,3.5194,3.93,13.0148,1.9533,2.9808,18.4801,65.0069,520.14136
12995,2.0412,1.9101,1.1686,0.5912,1.402,4.1063,14.178715,-1.1121505
12996,4.4127,3.4611,12.1275,1.77,3.3266,3.3988,86.03651,748.539
12997,3.1823,2.5704,15.3526,0.7303,4.7296,11.1395,125.78076,1048.058
12998,2.8733,4.6691,15.6673,0.8094,3.6479,17.7424,80.33969,674.06573
12999,2.2279,3.6641,15.4815,1.1043,1.047,15.5618,35.650986,376.5916
13000,4.6625,4.4046,5.6325,1.6763,4.7454,9.0575,117.002884,827.1739
13001,2.1823,1.7256,11.6181,1.71,0.1452,11.5964,34.184845,300.3285
13002,2.3042,3.172,17.9356,1.4236,3.1463,8.8344,81.48164,764.2756
13003,0.578,2.5705,8.8614,0.3532,2.2488,19.529,35.273018,262.85168
13004,1.0571,2.8826,16.934,1.6762,3.4229,11.4318,91.57939,815.18085
13005,1.0007,4.3614,18.2289,0.5822,0.5283,18.4178,58.811203,560.2934
13006,0.5438,4.794,11.3138,1.2115,1.3416,8.5206,16.143208,207.0555
13007,3.9761,3.9622,5.646,1.0391,1.3508,13.1609,9.429396,74.94134
13008,3.5122,3.3279,11.8144,1.1026,1.6097,14.0949,31.468521,314.7897
13009,3.5988,1.341,9.2391,1.4901,2.4911,9.4073,55.168648,476.00842
13010,2.6481,2.077,5.8774,0.6206,0.3653,4.5955,34.457306,246.28444
13011,2.0176,4.3815,6.518,0.1139,1.9584,5.7322,14.419672,127.51219
13012,3.3959,4.2771,0.7652,1.175,1.5218,1.8277,19.60657,0.28639686
13013,2.0815,4.4033,17.9406,1.1005,2.1275,13.9484,49.035458,499.97412
13014,2.6817,3.7195,8.1445,1.9172,1.1805,10.4034,14.936691,165.26389
13015,0.6353,4.9098,19.6797,1.717,0.4301,10.8738,25.79153,345.0451
13016,1.4436,3.3961,19.9764,0.5148,3.7545,8.0062,95.45767,893.9637
13017,2.572,2.5991,16.3414,0.2635,3.0608,9.4168,68.44705,649.0162
13018,3.8188,2.1309,9.7365,1.4857,2.2131,19.1929,41.289143,315.09497
13019,0.6514,0.4697,6.7281,0.2093,3.3922,0.7446,66.084435,493.0965
13020,0.7883,4.3652,14.8959,1.3116,1.5128,4.4992,19.148144,263.31015
13021,1.6995,1.7578,7.3723,1.6869,1.8988,15.0522,30.596634,241.27399
13022,4.1017,2.8832,14.2834,0.3773,3.0871,13.7037,66.31056,592.06793
13023,2.08,4.0413,1.9498,0.9843,0.349,8.8995,43.60535,261.69855
13024,0.6816,2.6807,19.4359,0.3524,0.559,8.2316,12.41272,226.75279
13025,4.3939,3.8677,5.1161,1.9891,4.6531,0.6579,115.62539,813.7668
13026,1.1303,2.9111,3.6186,1.8633,3.97,3.9031,94.593216,646.26483
13027,2.4676,2.8707,2.7626,0.8013,3.1078,4.1714,54.88733,347.64258
13028,1.7855,3.3157,12.1647,0.9082,0.5922,11.9643,21.880192,233.74387
13029,0.9217,0.666,13.1627,1.6117,1.047,6.8848,12.400108,189.13678
13030,2.4647,2.3276,3.9502,1.4985,0.9961,15.9095,15.51536,64.748344
13031,4.9994,1.3436,2.3478,0.2306,1.2884,8.4345,5.6727796,-11.20069
13032,4.512,4.7766,13.7359,0.8915,2.3537,7.503,46.091183,458.73633
13033,3.8381,1.9317,2.4151,0.4222,4.1128,15.3213,69.71762,378.71387
13034,0.5171,1.3905,19.7903,1.4566,4.491,18.2347,116.41337,981.15955
13035,2.7072,2.8886,15.3353,0.8906,2.8409,7.5537,65.15027,621.4785
13036,2.7717,1.9632,17.2281,1.6211,3.1601,18.1762,75.55881,652.05585
13037,1.4827,1.824,6.2148,0.151,2.8786,12.0425,46.304207,343.70898
13038,4.8614,4.7945,16.0674,1.6088,3.7338,0.5896,95.862686,881.8172
13039,2.176,0.3153,14.8921,0.2613,0.5275,9.6385,14.351479,176.7759
13040,4.0629,1.8813,5.9444,1.0433,3.482,11.391,75.65077,548.0984
13041,2.5624,3.248,2.6505,1.6916,1.2476,14.3455,6.5923724,-15.251176
13042,3.7788,2.3669,8.3257,0.2252,1.1909,12.8701,13.073349,133.08327
13043,0.9709,1.897,7.5185,0.8109,4.8553,19.2009,102.6165,701.39056
13044,3.5757,3.8927,9.222,0.5472,0.8473,3.0619,-2.5316625,3.986103
13045,2.1202,4.7235,15.8549,0.6505,3.9115,10.6134,97.76977,849.74493
13046,1.3204,1.0269,15.1542,0.6902,3.3759,4.2622,82.54654,760.6099
13047,1.5925,2.7071,17.6509,0.3,0.178,5.2315,1.2897344,91.855576
13048,1.8924,0.4718,8.4094,1.5853,1.3833,15.0679,28.041819,242.92787
13049,3.6228,1.268,8.0074,1.865,1.1948,16.5446,31.784779,242.21928
13050,1.2339,2.4817,14.2795,0.7443,0.4391,10.8337,21.849064,241.04869
13051,3.8248,3.4394,13.4047,0.5193,3.2211,13.6939,69.893555,606.3394
13052,2.6521,0.1631,16.4707,0.1138,0.372,3.9394,-3.3110914,40.020584
13053,2.7558,4.9865,9.8265,1.123,1.1989,15.2415,24.108624,231.9239
13054,4.1044,1.8801,1.4643,0.518,0.4893,16.2475,31.177696,135.14493
13055,3.0064,2.7638,9.0914,1.6249,2.0028,4.7305,34.856735,329.61804
13056,3.3516,1.1852,12.7807,1.0586,3.5212,14.3051,84.03118,700.2382
13057,3.4797,2.1514,6.6682,1.3252,4.6469,11.0337,116.47046,839.52856
13058,4.7701,3.2734,16.7356,0.1155,3.1814,11.6557,70.49013,655.7035
13059,1.6696,1.0287,10.4593,1.8589,3.4431,9.4039,91.61868,751.434
13060,0.9196,3.5073,8.333,1.8125,4.179,16.0124,96.870316,701.2569
13061,2.1213,1.3004,2.5108,0.7914,2.6964,12.2021,36.45864,186.44447
13062,2.4135,3.4748,18.7775,1.7095,3.6315,18.9259,88.20346,750.8017
13063,2.4788,0.3458,11.2185,0.3938,1.8027,9.9408,24.230469,265.60654
13064,3.2343,4.4359,14.2256,0.5931,2.1687,16.8666,43.261147,407.78766
13065,2.6891,2.0823,2.578,0.8362,4.4947,16.7907,81.04173,443.81296
13066,4.6282,1.2439,1.4816,1.9416,2.7477,12.3737,43.563225,202.37495
13067,1.8407,0.6503,10.2271,1.0466,1.3319,7.3078,10.266132,145.61743
13068,2.7501,4.419,5.7255,0.1647,3.8984,15.6307,65.97454,431.518
13069,3.9447,4.0575,10.3058,1.0599,3.6707,4.987,89.37484,737.4836
13070,2.8558,1.7265,16.599,0.8369,2.8916,16.1179,65.71457,597.668
13071,4.7692,0.2646,18.4741,1.2445,4.8362,1.244,140.05559,1231.722
13072,0.6275,4.4188,3.3241,1.8077,4.8861,9.9956,114.2081,749.61334
13073,2.306,2.9094,12.8276,1.4663,4.2603,4.6533,116.43965,971.1246
13074,2.3833,0.4198,13.7539,0.5881,0.4658,10.8769,21.890057,225.41869
13075,0.913,1.3478,9.5278,1.0643,3.6639,2.5477,90.59836,731.92523
13076,1.1631,1.4182,3.5997,1.599,0.8461,14.6575,15.513372,68.54168
13077,4.0036,4.4044,18.4178,0.9287,2.2527,9.3073,47.94203,508.28156
13078,1.6451,1.0584,1.9349,0.7237,4.1876,12.4304,82.3747,486.10004
13079,3.4431,4.9628,10.2573,1.2117,2.6043,12.5637,51.33493,437.55518
13080,4.5391,1.8324,14.1737,1.4361,4.7837,1.1281,135.17484,1129.2035
13081,1.8948,3.7849,7.206,1.2236,2.2913,13.3289,35.595154,276.10397
13082,4.4232,0.5788,0.667,1.3321,1.6992,17.493,11.758717,-49.84386
13083,2.1251,0.4772,4.3033,0.1813,2.9699,0.5768,44.69982,280.24683
13084,1.8611,0.803,2.6199,0.2895,2.1692,17.4764,13.247826,5.035815
13085,0.5318,1.7275,15.4355,1.8191,1.5993,11.6449,37.987293,407.12405
13086,3.6635,3.4042,7.433,0.7026,1.7835,8.2766,16.671608,162.8466
13087,1.8745,4.6478,7.9693,0.9643,3.1335,18.9356,48.733833,319.85187
13088,1.303,1.8025,9.2861,0.6642,0.2277,12.8307,32.5201,267.48517
13089,4.9316,1.8277,16.5606,1.4462,0.901,5.3574,8.454229,181.80696
13090,4.7225,4.9822,0.7942,1.9954,1.2329,7.7915,11.881254,-8.510942
13091,4.4121,2.56,19.5354,0.253,1.3912,9.7616,26.119556,358.2765
13092,4.7035,0.1913,17.3992,1.7618,4.1763,7.336,121.37975,1058.6809
13093,1.1777,2.0971,18.3286,0.3368,2.253,14.5796,50.626175,522.337
13094,2.9317,4.6616,9.0072,1.6297,2.1152,16.3496,35.715195,280.0379
13095,4.9803,3.1167,19.3641,0.1139,1.7266,3.5437,18.886318,296.64423
13096,1.0637,0.9847,15.2333,0.6999,1.6239,6.1895,22.087568,284.61945
13097,2.867,0.4503,18.6463,1.702,4.1769,3.7605,121.54145,1093.1223
13098,4.2047,1.4998,19.9782,1.8052,1.8737,7.2246,43.41912,493.17877
13099,3.6935,4.351,2.605,1.2503,3.5836,5.011,71.823456,462.43774
13100,1.7289,4.3356,2.9675,1.6502,1.1411,12.0122,3.8042803,-12.768172
13101,0.6258,2.2134,2.8936,0.6926,3.4315,2.5786,65.09274,417.33096
13102,3.5828,2.2556,7.1907,0.5229,3.6716,13.9648,74.65364,546.9822
13103,3.0533,2.4249,14.2494,1.0906,2.0797,6.3685,39.100784,412.92615
13104,0.6208,1.18,12.9975,0.2804,4.6784,9.2957,121.195816,994.8925
13105,3.1889,3.3114,12.9782,0.7753,3.0012,0.6048,61.112232,571.6818
13106,3.1599,3.4525,18.0974,0.1449,0.5536,17.7434,55.11553,527.96735
13107,2.8042,0.1037,13.4768,1.9711,1.6061,12.0862,37.13134,381.44446
13108,2.9304,0.8167,15.5773,1.2987,2.7335,5.2912,65.64678,634.7945
13109,3.8295,0.147,6.5607,1.8315,1.1908,1.8873,2.9488792,-12.531567
13110,4.3302,0.1054,13.0498,1.1352,4.8131,18.5269,118.46681,911.15375
13111,2.7381,0.6609,13.3414,1.8598,2.5974,16.446,59.853096,512.39874
13112,1.556,4.7229,15.502,0.9385,1.0639,16.8729,38.178673,390.36102
13113,3.4825,0.8007,9.8238,1.1723,4.8803,4.5562,133.51479,1037.6526
13114,0.927,1.8781,7.7161,1.555,2.3043,15.157,40.378555,308.07306
13115,3.7483,3.2108,14.2573,0.9735,1.4079,4.4838,12.479271,198.33038
13116,1.8951,4.8195,4.7558,1.9146,3.958,6.01,93.92926,668.01263
13117,1.4989,0.5574,16.0314,0.2422,1.3664,0.6174,-0.38591045,89.21132
13118,4.9516,4.8248,9.0379,0.5349,3.7819,7.4116,85.19893,680.48676
13119,1.7342,1.7844,6.1935,0.3159,1.494,18.4441,23.56746,137.26405
13120,3.8621,3.0848,14.4523,1.6492,3.8175,13.7654,98.28346,822.10114
13121,2.326,4.3859,2.9767,1.939,0.7329,5.1355,12.597389,52.328648
13122,2.1981,3.7867,11.0078,1.6995,0.3485,1.1904,2.952296,50.737167
13123,2.7968,0.7203,15.3674,1.875,1.6625,12.1282,40.139206,420.86096
13124,0.618,4.5086,7.4251,1.3564,0.2314,11.1777,18.612307,161.253
13125,4.8927,0.8314,10.5146,1.9357,1.098,19.0538,49.96983,389.50513
13126,2.3995,1.4706,7.6667,1.767,4.1582,6.0478,111.72486,849.74286
13127,1.5568,3.8169,18.4517,1.9735,2.1122,5.6528,49.595,534.83997
13128,1.4808,2.089,11.1577,0.7541,1.5412,2.3813,8.041277,125.99188
13129,2.8477,1.6315,15.2859,1.3132,2.0158,12.0077,44.624386,453.12518
