ID,Frequency (GHz),W1 (mm),L1 (mm),D1 (mm),W2 (mm),L2 (mm),S1,S2
15679,2.8,4.32,1.11,0.64,3.92,6.19,18.584642,85.11373
15680,1.06,3.35,6.95,0.72,2.08,5.88,14.033749,94.69769
15681,4.96,4.32,5.85,1.66,1.26,1.33,17.519793,102.45691
15682,4.49,0.9,6.27,0.95,3.0,2.81,14.90749,70.34885
15683,4.0,2.7,1.51,1.57,0.65,6.32,17.912115,77.45825
15684,2.31,0.34,8.6,1.11,3.74,7.12,12.91114,96.30153
15685,0.83,0.46,2.75,1.19,4.04,7.05,19.072443,84.18451
15686,2.89,0.47,5.97,1.76,1.89,6.59,15.111592,86.72677
15687,4.43,1.57,1.17,0.76,4.83,9.33,19.845968,90.11886
15688,2.79,4.59,9.13,1.49,4.45,2.24,4.1847315,59.22477
15689,0.62,2.14,2.93,1.93,2.32,8.96,16.886374,84.4055
15690,1.2,2.16,4.55,0.31,0.57,3.26,16.607374,76.65074
15691,0.64,4.9,1.64,1.06,0.67,7.42,16.706898,94.95029
15692,2.68,3.53,6.66,0.43,2.38,5.21,14.530935,87.89908
15693,1.87,1.69,1.44,1.58,1.6,3.26,18.357817,68.004074
15694,1.41,2.08,0.69,1.73,2.82,8.94,18.165983,78.31877
15695,4.42,4.95,2.93,0.91,3.52,3.61,17.185614,93.016205
15696,3.36,1.81,8.87,1.88,1.6,5.59,12.93828,101.2162
15697,3.3,5.0,3.24,1.93,4.11,4.23,16.749727,88.352295
15698,2.21,3.17,4.87,1.83,3.42,5.2,17.493872,85.79029
15699,1.26,2.92,5.72,1.24,1.41,6.0,16.642757,98.965164
15700,0.7,0.96,2.93,0.58,3.87,6.88,18.329245,80.911224
15701,4.03,3.38,5.7,1.56,2.46,3.12,16.287579,81.551895
15702,3.81,2.8,2.53,0.96,2.09,8.14,17.686754,84.22881
15703,0.8,4.22,8.11,0.89,4.19,7.86,9.303152,95.8829
15704,3.05,0.34,6.8,1.35,3.78,8.28,14.329058,91.77208
15705,0.75,0.89,8.8,0.41,0.18,7.2,14.227294,112.91899
15706,4.52,2.27,2.42,0.46,0.13,8.59,17.395437,88.0795
15707,3.34,2.21,1.88,1.7,0.72,4.34,17.60734,69.07598
15708,3.53,0.86,3.42,0.58,1.06,1.16,17.120863,63.092915
15709,3.67,0.4,9.06,0.75,1.22,1.35,11.419319,73.22243
15710,0.59,0.72,2.4,0.55,3.66,9.64,18.183912,84.829315
15711,1.26,2.93,9.86,1.12,2.21,4.41,9.893238,87.90165
15712,1.71,2.46,4.92,1.48,3.75,6.75,16.110804,84.323685
15713,2.18,3.99,3.91,0.62,3.61,6.63,17.732367,89.94789
15714,0.65,3.0,6.0,0.89,3.88,8.24,14.041294,97.32672
15715,2.88,0.4,1.76,0.23,0.67,3.48,18.877497,69.83681
15716,1.79,1.07,4.92,0.76,3.16,2.95,16.272177,68.4201
15717,1.28,4.32,8.44,1.05,3.3,2.42,6.013824,56.68381
15718,4.37,3.72,8.2,1.26,2.08,4.63,11.107565,80.425156
15719,4.53,4.93,8.24,0.43,3.43,6.87,8.637062,85.05792
15720,2.4,1.48,3.3,0.56,2.07,7.57,16.855524,77.8712
15721,0.86,2.21,2.9,1.31,1.29,6.55,17.28197,78.36571
15722,3.86,4.58,6.28,0.22,3.85,4.84,9.815404,70.36957
15723,2.98,4.18,5.86,0.87,3.2,7.63,14.122154,97.79818
15724,3.63,2.24,3.93,0.2,0.58,0.78,16.430641,68.62224
15725,4.79,4.83,4.98,0.46,1.67,6.75,14.871456,91.20558
15726,3.77,4.5,9.06,1.75,0.7,1.24,12.335154,91.91046
15727,4.13,0.16,1.13,1.51,0.22,7.25,18.778406,76.95802
15728,3.93,4.47,4.33,0.17,1.05,7.51,15.914783,93.433075
15729,3.83,0.96,1.41,0.16,1.5,9.98,17.958117,81.04582
15730,1.71,0.15,1.7,0.41,1.62,4.77,19.57562,75.28905
15731,0.82,2.49,5.83,0.9,4.69,1.68,13.942053,65.91972
15732,2.87,4.05,3.28,0.86,1.49,8.67,18.250942,104.94896
15733,4.78,0.28,9.26,0.16,1.97,0.85,10.833742,66.1505
15734,3.13,3.32,3.64,0.53,0.13,8.47,17.731882,103.55621
15735,2.59,2.14,2.66,1.16,3.77,1.52,18.5306,71.9123
15736,3.63,4.2,9.82,0.71,0.81,4.24,10.126276,83.82945
15737,3.96,0.4,1.18,0.83,3.65,6.47,21.269693,88.298134
15738,4.7,1.59,8.2,0.76,1.64,0.79,12.211904,71.20332
15739,1.28,3.71,0.83,1.43,2.68,7.06,17.833467,77.90953
15740,4.19,3.45,8.52,1.13,3.0,8.41,12.999165,111.05467
15741,2.33,2.31,3.68,0.74,2.2,3.1,17.114393,67.574036
15742,3.42,0.74,3.1,0.89,4.6,3.75,19.967821,84.46189
15743,2.17,0.45,8.63,0.5,3.53,6.08,12.399834,89.51828
15744,0.96,4.5,3.4,1.07,1.38,1.12,18.214197,96.495605
15745,3.26,1.61,1.47,0.15,3.46,1.17,20.183592,75.34842
15746,1.45,4.37,2.6,1.7,4.03,6.18,18.351887,89.33959
15747,3.38,2.58,7.96,0.1,1.2,4.61,12.762098,88.1559
15748,2.44,1.13,5.9,1.98,1.3,8.84,15.391634,102.526276
15749,2.31,4.89,3.44,1.18,4.02,8.62,17.22434,103.26732
15750,4.49,0.63,5.78,0.85,0.57,2.29,14.883743,70.807556
15751,1.98,2.87,4.82,0.39,1.14,2.2,16.890556,80.17345
15752,4.74,3.02,7.99,0.1,2.69,7.9,13.180954,103.33954
15753,3.6,1.88,5.29,1.67,2.88,3.29,16.137247,73.67258
15754,4.9,3.73,3.97,1.16,4.75,5.7,16.65259,80.00845
15755,0.55,4.34,0.83,1.02,2.34,7.23,17.666136,87.00242
15756,4.24,3.42,9.83,0.23,0.88,2.06,10.451691,82.11331
15757,1.7,2.78,5.6,0.72,3.7,5.48,15.85186,83.47457
15758,4.01,2.21,3.74,0.34,0.46,8.79,16.835897,94.43228
15759,3.21,3.89,4.09,0.9,2.18,3.37,17.148035,82.59923
15760,1.9,0.69,9.57,0.55,3.73,8.51,13.234198,111.97243
15761,4.63,0.74,3.58,1.3,2.62,9.01,16.776468,84.008064
15762,2.08,3.31,8.59,1.6,2.61,2.28,9.58055,70.68732
15763,4.07,3.67,8.28,0.86,3.85,4.5,9.082796,77.01559
15764,1.92,1.96,1.71,0.27,2.86,6.19,18.400637,75.138336
15765,3.69,1.61,8.1,1.49,2.15,1.13,12.320872,72.06563
15766,2.01,3.52,8.16,1.75,0.86,7.46,13.607103,109.09404
15767,1.68,2.6,3.48,1.21,2.46,6.16,17.42364,79.32047
15768,0.74,3.59,8.89,1.51,4.42,4.84,7.7824445,81.237564
15769,0.77,4.93,9.91,1.54,2.67,5.85,6.9115634,82.7887
15770,1.28,2.29,2.56,1.56,3.54,8.57,17.002962,79.302605
15771,1.57,4.43,9.82,0.44,0.56,8.61,11.867053,110.301865
15772,4.24,0.74,8.27,0.35,3.82,2.61,11.967007,68.64558
15773,3.19,4.14,4.46,0.26,2.1,6.92,17.17868,94.30771
15774,1.72,2.07,2.72,1.44,1.18,1.31,16.8893,61.494305
15775,0.76,0.75,2.36,0.63,4.17,2.62,20.339918,80.04523
15776,2.66,1.43,1.62,0.32,3.87,7.79,19.330952,84.214066
15777,1.42,0.96,3.5,0.62,2.82,9.42,16.655603,83.099335
15778,4.39,2.53,8.61,1.4,2.81,2.0,10.874636,73.30484
15779,3.11,0.92,2.75,0.2,1.91,4.62,18.139174,72.20848
15780,1.06,0.28,6.93,0.66,4.38,1.57,14.210655,67.37717
15781,4.93,2.84,3.82,1.15,3.2,3.52,17.118147,72.61133
15782,3.37,2.12,9.48,1.43,2.1,1.45,9.881153,73.25433
15783,2.94,4.47,5.97,1.28,2.54,8.88,14.55908,109.39506
15784,4.75,4.58,5.86,1.79,0.62,5.11,16.02249,98.18466
15785,4.18,3.74,2.14,1.31,1.04,8.1,18.432924,95.134415
15786,3.76,3.26,4.38,1.48,1.22,0.54,17.584606,84.67003
15787,4.03,0.98,5.75,1.55,1.4,8.76,15.297962,98.13951
15788,2.85,2.69,3.07,0.48,1.32,3.52,17.515,71.00955
15789,2.74,2.19,8.94,1.7,1.38,9.12,15.3981905,129.62764
15790,1.19,2.56,1.03,0.86,4.62,5.15,19.369822,80.83139
15791,0.71,1.5,6.37,0.87,3.42,6.93,14.182611,86.92729
15792,4.14,0.81,7.12,1.89,2.31,1.39,13.751781,68.37938
15793,4.77,4.76,7.06,1.32,0.35,8.19,12.693701,97.15091
15794,2.49,4.14,5.54,0.33,1.2,4.19,17.281935,98.131775
15795,0.83,2.94,6.12,1.84,2.58,4.85,16.131224,92.33159
15796,3.91,1.43,3.66,0.58,4.22,8.15,17.163448,83.160416
15797,1.51,4.47,9.41,0.13,2.3,9.99,11.732737,117.52351
15798,4.07,4.62,9.94,1.4,1.07,8.85,12.00035,111.73883
15799,2.5,2.71,5.64,1.3,3.99,6.95,15.011375,88.42621
15800,2.03,4.04,5.48,1.59,1.62,9.22,15.8382635,115.348694
15801,1.56,2.27,9.48,1.71,0.44,7.79,14.52115,123.82138
15802,4.26,3.62,7.79,0.67,2.72,7.56,12.93654,101.31418
15803,2.82,1.64,8.84,1.47,0.56,1.61,11.838706,81.85888
15804,1.21,0.91,4.63,1.16,4.64,4.92,17.207823,79.53202
15805,2.13,2.92,5.32,1.81,0.73,2.83,16.92454,87.97804
15806,3.73,1.62,7.35,1.99,1.3,8.72,15.094261,115.10017
15807,1.82,0.82,1.59,0.69,1.11,1.83,18.819433,67.117386
15808,0.86,2.85,9.32,1.06,4.52,7.11,10.339535,102.12591
15809,1.58,4.12,7.83,1.63,1.21,0.92,14.098125,91.51242
15810,0.7,0.94,7.19,1.99,2.07,1.34,13.286368,68.467224
15811,2.26,4.44,1.6,1.94,1.38,0.85,18.268494,90.53752
15812,4.18,3.68,3.59,0.5,1.34,8.52,18.292067,102.274956
15813,1.27,2.6,6.92,1.52,0.93,3.97,14.4194565,89.91548
15814,1.64,0.35,3.76,1.16,2.11,4.98,17.271452,73.15531
15815,4.01,4.64,4.62,0.81,4.23,7.64,15.810171,97.861786
15816,2.88,1.56,8.55,0.1,4.71,5.84,11.025389,83.74703
15817,4.09,4.9,5.31,0.4,4.99,8.71,13.09374,96.78967
15818,2.38,0.17,3.15,1.88,0.75,1.59,17.618454,65.796074
15819,2.76,1.69,7.7,1.13,0.5,6.05,14.017473,101.43857
15820,0.53,3.3,2.61,1.01,4.26,9.43,16.15938,82.85802
15821,1.66,2.25,0.72,1.86,4.75,9.32,18.890482,84.70462
15822,1.42,1.07,8.68,0.23,4.0,2.76,10.6204815,69.41733
15823,2.44,0.45,6.25,1.99,1.87,3.92,14.9141655,77.2882
15824,4.45,4.57,8.47,0.45,2.99,3.36,6.730117,61.153915
15825,0.72,2.43,1.44,0.85,3.57,5.05,18.445295,74.60792
15826,3.49,3.37,2.01,0.62,1.26,4.64,17.666515,75.5405
15827,1.13,2.93,0.97,1.83,0.99,4.51,17.306093,67.34483
15828,2.22,4.91,8.19,1.66,2.28,5.1,8.877376,74.61241
15829,1.98,3.48,0.59,1.68,4.18,8.59,17.48694,77.0677
15830,0.5,3.72,9.61,1.25,1.38,2.93,9.546232,76.45316
15831,1.93,4.66,8.85,1.39,1.28,3.29,10.554668,80.84946
15832,3.94,3.19,1.81,0.66,1.99,5.63,17.869112,75.402214
15833,1.4,4.78,6.73,0.98,1.57,9.46,14.08623,113.4119
15834,2.45,1.08,2.1,1.23,1.24,5.85,17.913986,72.49983
15835,2.95,4.17,4.55,0.72,4.32,5.88,15.171542,81.43764
15836,3.79,1.83,1.46,0.27,4.49,2.96,20.614286,82.839874
15837,3.24,2.66,1.24,1.83,4.19,2.1,19.250612,76.21712
15838,4.37,1.04,8.08,1.38,2.78,7.36,13.5859375,100.40236
15839,2.57,4.89,9.31,1.52,1.73,8.63,11.387194,108.31227
15840,2.09,4.39,1.8,1.8,1.54,6.04,17.573479,88.65451
15841,0.7,1.96,8.67,0.24,4.93,6.17,10.484877,88.37555
15842,2.56,1.78,9.36,1.97,2.6,1.27,10.168913,72.61342
15843,2.91,1.37,8.9,0.28,0.87,0.6,11.486263,74.73429
15844,0.64,4.81,8.99,1.83,1.53,2.31,9.488562,74.29505
15845,4.88,0.46,8.79,1.87,3.27,3.54,12.274725,79.80542
15846,1.46,0.83,5.41,1.56,2.06,1.57,15.369919,63.65856
15847,0.75,3.69,5.3,0.49,0.68,4.21,17.080307,95.03519
15848,3.27,1.2,5.44,0.86,0.4,3.75,15.628599,79.10875
15849,2.8,4.32,8.65,0.66,2.72,2.04,7.160244,58.970825
15850,2.03,1.4,1.63,1.4,4.83,5.48,20.480333,86.6585
15851,1.59,2.28,1.74,1.51,3.88,2.85,19.088524,75.05836
15852,1.76,4.29,6.62,0.75,3.39,0.62,9.1886425,56.403442
15853,0.71,0.68,7.21,1.9,2.83,8.2,14.253507,100.79793
15854,2.39,4.11,0.99,1.32,1.93,8.61,18.488409,94.42142
15855,1.71,3.85,2.78,0.97,2.84,3.3,17.132166,71.46782
15856,2.87,2.11,1.17,1.1,4.78,6.36,19.932585,85.4673
15857,1.36,3.68,3.53,0.4,1.37,2.15,17.620512,83.28744
15858,3.09,0.35,1.7,0.74,3.95,1.43,21.818205,83.2095
15859,4.26,1.64,1.1,1.92,2.4,5.89,18.945116,77.03616
15860,4.88,1.97,2.04,1.14,4.42,2.8,19.802032,81.36591
15861,4.42,4.94,7.31,1.71,4.68,7.54,9.964712,92.28459
15862,4.56,0.66,9.94,1.79,3.44,6.01,12.337021,100.58169
15863,3.04,1.84,3.83,0.82,4.68,9.24,16.387331,84.7905
15864,1.2,3.96,2.32,1.06,1.48,7.68,18.307463,95.331085
15865,4.24,1.59,9.68,1.88,2.25,2.34,10.614851,79.4389
15866,2.75,0.39,8.58,1.93,0.77,8.13,14.780567,117.064865
15867,3.47,4.0,8.32,0.68,0.46,6.57,12.328703,93.9507
15868,1.21,2.58,9.49,0.87,3.18,8.7,13.027529,119.461426
15869,3.77,4.93,8.2,0.8,3.06,2.68,6.851023,59.76939
15870,1.73,4.25,3.51,0.93,3.95,6.34,17.798357,89.29205
15871,4.16,4.86,2.12,0.93,0.9,6.18,17.610373,100.57565
15872,3.91,4.42,4.89,1.22,2.33,1.57,17.17234,94.283844
15873,1.71,3.0,4.48,0.78,4.94,4.84,16.320139,79.35536
15874,4.76,0.52,5.7,0.41,1.92,3.07,15.329775,69.79378
15875,2.08,2.23,8.11,0.87,2.56,6.32,13.007217,99.125305
15876,3.37,4.34,8.56,0.25,3.43,0.96,5.0401607,48.982155
15877,2.94,4.86,5.9,0.6,4.33,3.93,8.91343,65.24678
15878,1.83,1.97,6.18,0.11,3.48,2.74,14.5333805,67.683754
15879,3.7,4.45,9.56,1.21,2.16,1.15,7.3618226,64.61247
15880,1.89,0.15,4.06,0.11,3.9,8.78,17.430801,85.52604
15881,1.1,4.78,9.61,1.66,1.03,3.54,9.7041645,80.2858
15882,1.38,3.91,8.21,0.95,3.9,1.23,5.5544877,51.821445
15883,3.61,3.75,3.46,0.74,4.99,1.18,16.269156,71.35234
15884,3.26,1.32,5.58,0.75,3.25,7.68,15.201802,85.86349
15885,1.39,3.99,7.54,0.16,2.44,9.46,13.847443,115.208374
15886,3.25,0.15,6.42,0.42,2.88,7.34,14.627832,84.81762
15887,3.7,1.44,4.52,1.4,1.88,2.05,16.357843,66.25794
15888,4.03,3.46,2.8,1.77,3.53,4.03,17.35837,72.66209
15889,2.52,3.78,5.24,1.16,1.51,8.1,16.646122,107.57831
15890,2.07,0.69,8.26,1.72,2.72,6.81,13.479151,99.92996
15891,3.3,1.38,3.03,0.62,2.55,7.16,17.29741,77.19966
15892,3.16,0.59,3.05,0.59,4.89,5.71,19.85734,88.11757
15893,0.86,3.49,1.35,1.69,4.39,8.48,17.012915,77.67087
15894,4.14,1.84,5.82,1.65,1.26,4.02,15.5846815,83.16847
15895,4.55,4.57,3.59,0.94,2.04,8.05,17.107914,99.18327
15896,2.52,2.7,3.55,1.6,4.9,5.02,17.588545,81.17459
15897,3.08,1.7,6.99,1.41,4.63,4.19,13.159765,75.372345
15898,1.31,3.39,9.1,1.31,0.31,7.73,13.317835,113.35036
15899,1.95,1.02,1.62,0.91,4.67,2.72,21.408846,84.88269
15900,3.04,3.06,3.27,0.56,0.37,4.98,17.764307,83.22923
15901,4.29,2.91,4.33,1.77,2.7,6.31,17.46718,88.39502
15902,1.34,2.98,9.72,0.81,4.53,2.41,6.1333604,68.15922
15903,3.86,4.15,5.86,0.46,0.51,7.99,14.26399,98.20558
15904,3.26,2.82,1.12,1.09,0.75,3.98,17.387506,67.316864
15905,3.37,3.83,9.72,1.97,2.04,5.29,9.69523,87.27844
15906,3.44,0.72,2.71,1.91,1.12,7.91,17.167929,78.588905
15907,0.67,3.67,3.31,1.67,0.17,8.68,17.562677,105.772125
15908,1.04,3.66,4.14,1.14,0.28,6.17,17.24529,94.75926
15909,3.61,3.4,1.48,0.66,2.49,1.91,16.540565,61.398453
15910,2.05,4.2,9.89,1.2,4.93,2.05,4.053346,64.63738
15911,2.55,2.43,2.8,1.28,4.01,1.8,18.232998,72.59952
15912,0.88,1.87,7.97,1.77,4.15,4.02,11.692577,79.92906
15913,4.62,4.73,3.92,1.09,1.93,1.35,17.898481,100.791565
15914,3.23,1.77,5.81,0.24,4.03,6.8,14.855808,81.381454
15915,2.34,1.19,5.78,0.84,4.33,5.75,15.147076,78.30032
15916,4.52,3.99,6.4,1.52,0.84,4.47,16.036089,97.36894
15917,3.45,3.03,1.14,0.13,0.32,3.98,17.191599,69.26142
15918,2.71,0.3,0.53,1.66,1.14,1.56,20.65562,73.22197
15919,3.95,4.83,8.01,0.99,1.31,2.97,12.432663,87.43676
15920,4.21,4.95,5.0,1.74,4.53,2.87,11.780485,70.736694
15921,2.82,1.96,3.92,1.96,1.01,6.09,17.083958,83.889114
15922,2.69,1.85,6.19,1.9,1.7,1.78,15.089235,74.000404
15923,1.5,0.12,3.99,1.18,2.58,5.73,17.274359,76.052155
15924,4.2,2.65,5.29,1.59,3.16,4.23,16.65416,80.8176
15925,2.85,3.33,2.15,1.34,2.54,2.67,16.84699,64.07446
15926,2.9,1.72,2.36,1.48,0.48,1.16,17.179173,62.21485
15927,1.34,1.36,1.06,0.25,3.22,3.26,20.3702,77.19543
15928,2.45,1.75,6.51,1.25,0.95,0.98,14.654263,74.77055
15929,1.44,3.7,5.7,0.9,4.32,5.1,13.275794,78.209854
15930,4.03,2.82,2.96,1.64,4.34,4.2,17.896254,78.63411
15931,3.66,0.2,1.36,1.66,1.25,6.59,19.26233,77.84177
15932,3.42,1.71,0.56,0.96,2.39,2.01,19.975285,73.52438
15933,4.66,4.16,2.4,1.62,4.53,7.95,19.089142,95.61665
15934,3.29,4.35,6.28,1.4,0.13,8.45,13.926277,104.238266
15935,2.07,3.61,6.52,0.26,1.95,6.28,14.816336,94.442375
15936,0.62,3.03,8.84,1.94,4.44,7.5,11.5211525,108.48013
15937,2.28,0.38,7.12,0.73,3.27,3.74,13.748339,72.77734
15938,0.97,4.8,6.08,0.64,2.48,6.8,12.324949,86.76292
15939,4.12,4.13,5.4,0.67,1.69,5.99,15.572222,88.329605
15940,2.56,2.51,4.93,1.14,1.43,6.21,17.097895,92.8264
15941,4.79,1.7,6.52,1.33,0.69,5.98,14.985595,95.59639
15942,1.49,3.19,9.76,0.21,1.41,8.02,12.47372,112.80446
15943,2.45,2.5,5.81,1.67,4.38,2.21,14.715707,68.95024
15944,1.52,4.35,4.8,1.56,0.48,8.96,15.898073,110.18548
15945,3.17,1.32,3.76,1.82,1.07,9.47,16.224405,90.88376
15946,1.63,0.54,3.71,1.45,4.93,6.07,18.715855,86.041016
15947,2.1,3.11,1.74,0.46,2.17,9.99,17.35573,87.08061
15948,2.41,2.52,9.7,0.17,2.94,5.61,10.358891,92.521164
15949,4.48,2.56,9.7,1.43,1.04,0.85,10.873801,81.39783
15950,3.38,3.58,9.35,0.68,2.51,0.9,7.545861,61.172485
15951,3.36,0.39,2.35,1.82,3.28,1.39,20.430246,77.71864
15952,2.47,0.7,7.0,1.1,2.85,3.19,13.90099,72.59005
15953,1.32,2.18,7.88,1.32,2.85,8.06,14.210678,111.61049
15954,4.74,0.11,0.99,0.18,2.34,4.95,21.243723,82.88394
15955,1.24,1.0,8.05,0.77,3.98,5.34,12.287046,83.28665
15956,4.13,1.14,9.08,0.26,1.51,8.38,14.046236,114.95652
15957,0.62,1.81,5.81,0.49,1.74,8.0,15.311088,97.885895
15958,1.21,1.33,6.59,0.14,2.17,4.98,14.439985,82.1414
15959,4.39,3.06,8.63,1.27,4.4,7.01,10.998559,97.589096
15960,1.45,1.58,6.65,1.78,0.16,2.2,14.466425,81.94411
15961,4.7,3.89,2.86,0.22,2.09,7.61,18.779036,95.039764
15962,4.96,0.69,9.31,1.06,3.41,2.76,11.072451,74.42413
15963,2.46,3.37,1.04,1.61,0.18,4.27,17.278364,73.64731
15964,1.79,1.41,5.5,1.82,3.19,8.72,15.112548,92.71416
15965,4.45,4.7,8.86,0.57,3.88,7.53,8.5191555,92.082344
15966,3.55,0.45,8.88,0.16,3.38,8.36,12.967814,103.02673
15967,1.61,2.76,4.4,1.08,1.19,6.47,17.57592,93.30458
15968,4.77,4.53,4.73,1.72,1.16,5.67,16.309893,94.30412
15969,2.84,1.11,2.87,0.61,0.3,5.12,17.200788,71.09922
15970,3.66,2.91,7.68,0.33,1.3,5.15,13.17552,90.51407
15971,2.21,1.23,5.39,0.93,3.78,1.56,15.96273,67.12695
15972,4.1,4.37,4.53,0.42,3.79,3.9,15.1534195,78.07146
15973,0.65,2.38,2.53,0.14,1.9,4.45,17.134697,67.24369
15974,4.76,2.28,4.9,0.49,1.39,9.57,15.931389,101.0276
15975,2.28,2.08,2.08,1.83,3.35,0.64,18.67776,69.4431
15976,2.69,4.86,5.63,0.78,0.82,4.01,16.481585,100.109116
15977,2.25,0.78,4.67,1.52,0.45,6.57,16.176128,85.37744
15978,3.42,3.07,6.38,1.79,0.5,0.64,17.26881,98.17186
15979,4.18,1.21,2.59,0.5,2.72,6.78,18.090406,78.18826
15980,4.85,1.95,8.56,0.35,1.71,3.0,11.89609,79.44763
15981,3.73,1.78,8.05,0.59,0.99,0.52,12.761774,76.42917
15982,1.2,1.82,2.18,1.67,0.64,9.24,17.136904,84.09894
15983,4.89,2.32,4.22,0.77,4.09,1.4,16.94756,71.51276
15984,2.09,1.01,9.86,1.52,1.5,6.08,13.147625,109.42474
15985,4.18,0.61,6.63,0.75,2.24,3.24,14.431193,72.69058
15986,2.4,1.16,2.14,1.77,2.59,5.53,18.516615,75.60556
15987,0.52,3.37,6.92,1.44,0.82,5.71,14.146351,96.11268
15988,2.48,2.64,6.75,0.43,4.77,9.58,12.652974,98.78549
15989,4.89,3.93,5.92,0.82,1.69,6.12,15.302266,91.101
15990,3.81,2.9,8.45,0.21,2.97,1.76,9.738983,66.5045
15991,1.27,0.36,2.39,1.73,2.25,5.4,18.657232,75.56592
15992,4.47,3.35,8.14,0.17,3.52,3.52,9.636983,72.37219
15993,4.66,0.33,1.01,0.93,1.84,1.13,20.763863,74.81174
15994,2.75,1.26,8.01,1.78,0.15,2.57,12.956322,85.420975
15995,3.48,4.3,1.04,1.79,1.22,7.63,17.77661,91.371445
15996,2.7,0.95,4.76,1.18,1.4,1.79,16.03048,64.9268
15997,3.27,0.41,0.52,0.96,0.39,1.66,19.933062,70.19022
15998,2.53,1.51,1.39,1.02,1.71,9.06,17.737055,78.017746
15999,2.1,1.22,3.16,0.41,4.98,9.89,17.699148,88.617035
16000,1.64,2.48,9.68,0.49,4.25,1.28,6.521403,63.25601
16001,1.76,4.4,2.1,0.83,2.01,1.43,17.815182,87.32933
16002,0.96,4.31,8.44,1.93,4.16,2.75,5.935842,63.44654
16003,4.43,1.5,8.52,1.65,1.0,1.59,12.118038,78.611435
16004,1.94,0.46,7.73,1.59,2.65,3.06,13.060526,74.97543
16005,0.61,3.43,2.27,0.78,3.9,6.55,16.81254,74.689354
16006,4.8,2.07,9.66,1.58,4.78,5.78,10.76641,93.95009
16007,0.8,1.17,4.83,1.37,4.79,5.99,16.372183,80.04686
16008,0.7,0.21,6.65,1.8,2.75,2.72,14.159912,68.86476
16009,4.77,4.81,8.01,1.81,1.84,9.96,13.821127,118.34059
16010,4.35,2.92,8.67,0.95,4.93,4.16,8.792528,76.97882
16011,2.86,3.86,0.67,0.11,1.14,8.25,18.223091,88.99309
16012,2.95,1.21,6.07,0.19,2.01,0.92,14.425162,61.634525
16013,4.11,4.93,5.57,1.53,3.15,6.98,13.722717,90.8812
16014,2.31,2.65,3.33,1.75,0.77,1.16,16.6658,68.946236
16015,3.14,4.19,4.83,1.93,1.32,3.39,17.86494,97.59944
16016,3.52,2.62,2.18,1.76,1.88,8.53,17.55072,83.74565
16017,3.56,2.76,1.26,1.88,4.0,8.72,17.70442,79.34671
16018,3.52,0.92,5.92,0.95,0.58,7.14,15.2722645,94.016464
16019,3.93,0.44,3.03,0.24,2.56,4.45,18.728907,75.85632
16020,1.91,1.07,7.3,1.5,2.87,5.88,13.738522,89.3292
16021,3.62,4.65,1.37,1.91,0.66,9.66,17.031559,102.1015
16022,4.45,1.2,2.55,1.02,1.48,9.6,16.911245,82.56848
16023,3.72,2.35,8.12,1.72,0.25,6.01,13.69673,103.40494
16024,2.97,0.81,9.07,0.64,4.28,2.73,10.606485,71.025764
16025,4.37,4.18,0.58,0.15,1.84,4.26,17.365582,80.52013
16026,0.81,4.09,8.95,1.5,4.16,2.84,5.572188,64.24989
16027,3.48,2.99,2.03,0.94,1.25,2.4,16.972519,64.61911
16028,2.56,0.59,5.51,1.12,2.64,8.9,15.281701,90.44212
16029,4.97,3.05,2.13,0.62,2.67,3.46,17.29939,68.001175
16030,0.97,3.87,6.95,1.67,0.81,2.18,16.074978,98.18046
16031,0.84,2.96,4.67,0.67,3.73,6.9,16.203043,84.85943
16032,2.44,3.42,5.36,1.79,4.21,8.69,14.4021015,97.58454
16033,1.9,4.87,2.42,0.67,3.28,0.92,17.545927,90.38191
16034,3.13,1.06,4.41,0.72,0.12,2.29,16.076927,68.98936
16035,3.88,4.23,3.05,1.22,3.91,4.31,18.157854,83.52101
16036,2.51,4.45,3.01,1.88,0.52,8.57,17.000093,102.7923
16037,0.82,1.35,5.67,0.89,0.18,2.78,15.344543,77.163345
16038,0.79,3.57,3.99,1.88,3.2,6.2,17.792189,88.92938
16039,1.21,4.08,8.63,0.21,4.5,8.12,8.282014,94.44217
16040,1.03,0.95,1.18,1.25,2.73,2.25,20.283152,74.76544
16041,1.32,1.94,9.77,0.89,2.16,3.42,10.350756,85.44249
16042,4.19,3.29,1.97,1.07,1.93,0.94,16.232553,61.100548
16043,1.99,3.31,1.9,0.95,3.89,6.41,17.22756,74.8409
16044,4.44,0.73,1.7,0.82,4.35,1.6,21.650896,84.31236
16045,2.34,0.72,2.9,0.54,4.54,1.47,20.44308,81.41798
16046,4.24,4.33,9.23,1.3,1.17,2.91,10.60023,82.59358
16047,4.1,1.99,5.58,0.76,1.28,4.94,15.935883,85.51274
16048,3.71,2.31,6.47,0.98,2.86,10.0,14.818403,110.27335
16049,1.67,2.93,7.99,1.39,1.93,5.5,12.785036,96.258095
16050,2.65,2.74,8.2,1.47,2.17,7.73,14.022787,112.83566
16051,4.24,4.68,9.57,0.93,3.06,7.29,8.5167055,92.54826
16052,2.8,2.29,6.46,0.3,1.41,2.88,15.129037,80.99884
16053,2.27,1.17,8.12,1.22,0.77,6.09,13.76469,102.014175
16054,2.43,1.47,7.41,0.77,1.53,5.14,13.830776,91.01828
